family,metric,label,higher_is_better,reference,domain,sources_in_cohort,n_paired,shipped__mean,shipped__marginal_mean,shipped__ci_low,shipped__ci_high,shipped__se,shipped__n,shipped__diff_vs_ref,shipped__diff_ci_low,shipped__diff_ci_high,shipped__p,baseline__mean,baseline__marginal_mean,baseline__ci_low,baseline__ci_high,baseline__se,baseline__n,baseline__diff_vs_ref,baseline__diff_ci_low,baseline__diff_ci_high,baseline__p,agentic-noval__mean,agentic-noval__marginal_mean,agentic-noval__ci_low,agentic-noval__ci_high,agentic-noval__se,agentic-noval__n,agentic-noval__diff_vs_ref,agentic-noval__diff_ci_low,agentic-noval__diff_ci_high,agentic-noval__p,agentic__mean,agentic__marginal_mean,agentic__ci_low,agentic__ci_high,agentic__se,agentic__n,agentic__diff_vs_ref,agentic__diff_ci_low,agentic__diff_ci_high,agentic__p,shipped__q,shipped__fdr_family_n,agentic-noval__q,agentic-noval__fdr_family_n,agentic__q,agentic__fdr_family_n
coverage,generic_fraction,Generic criterion fraction,False,baseline,all,"['shipped', 'baseline', 'agentic-noval', 'agentic']",198,0.22008835720956932,0.22008835720956932,0.20186625804050048,0.23885971106615045,0.009371126153456873,198,0.12058543803196212,0.09827554080896325,0.14281827696878946,9.999000099990002e-05,0.09950291917760723,0.09950291917760723,0.08500278139204163,0.11503656474244707,0.007665220683184821,198,,,,,0.021154231570898237,0.021154231570898237,0.013123402446319115,0.030260817500400827,0.0043810842857704676,198,-0.078348687606709,-0.0960566275570175,-0.06086144022223567,9.999000099990002e-05,0.009287373681313075,0.009287373681313075,0.004597596216914399,0.015016813643707582,0.0026649039752771235,198,-0.09021554549629415,-0.1051273198025649,-0.07578277628244208,9.999000099990002e-05,0.00029408823823500005,50,0.00026313158157868424,50,0.00017855357321410717,50
coverage,unsupported_fraction,Unsupported criterion fraction,False,baseline,all,"['shipped', 'baseline', 'agentic-noval', 'agentic']",198,0.19049613405674012,0.19049613405674012,0.16319102579519246,0.21918060930371533,0.014389483300694408,198,-0.06301057000700494,-0.09354627029816424,-0.03313420468667795,9.999000099990002e-05,0.2535067040637451,0.2535067040637451,0.21671820642798806,0.2920037478448797,0.019144827544126268,198,,,,,0.361642440051531,0.361642440051531,0.3191965315828952,0.40508674196174194,0.021998016778142705,198,0.10813573598778588,0.08042263615848731,0.13634447038775246,9.999000099990002e-05,0.22571307059943424,0.22571307059943424,0.18911284282496402,0.2638840406927528,0.019307195323362957,198,-0.027793633464310828,-0.05682209940732667,0.0009454619227903461,0.059494050594940506,0.00029408823823500005,50,0.00026313158157868424,50,0.07627442383966732,50
coverage,subquestion_coverage,Sub-question coverage,True,baseline,all,"['shipped', 'baseline', 'agentic-noval', 'agentic']",72,1.0,1.0,1.0,1.0,0.0,72,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,72,,,,,1.0,1.0,1.0,1.0,0.0,72,0.0,0.0,0.0,1.0,0.973611111111111,0.973611111111111,0.9504629629629631,0.9925925925925926,0.010966403647007275,72,-0.02638888888888889,-0.049074074074074076,-0.007407407407407408,0.031996800319968,1.0,50,1.0,50,0.0444400004444,50
intrinsic,objective_fraction,Objectively checkable fraction,True,baseline,all,"['shipped', 'baseline', 'agentic-noval', 'agentic']",198,0.7046005201308232,0.7046005201308232,0.6789721578926124,0.7292797199994168,0.012666525025543206,198,-0.2221927112301444,-0.24998456759207652,-0.19479180527253165,9.999000099990002e-05,0.9267932313609675,0.9267932313609675,0.9150263856513856,0.9378338929135498,0.005822924708036362,198,,,,,0.9889734984431955,0.9889734984431955,0.9832033742071621,0.993839614545107,0.0027055132476462673,198,0.06218026708222787,0.04966047183571693,0.07478666982733381,9.999000099990002e-05,0.9890344433905041,0.9890344433905041,0.9834466680205317,0.9938752135911226,0.002668188208715497,198,0.062241212029536454,0.04957505675977156,0.07529929865184991,9.999000099990002e-05,0.00029408823823500005,50,0.00026313158157868424,50,0.00017855357321410717,50
intrinsic,self_agreement_rate,Judge self-agreement rate,True,baseline,all,"['shipped', 'baseline', 'agentic-noval', 'agentic']",198,0.9290018483200301,0.9290018483200301,0.9138078265729782,0.9430733050619413,0.007432214239751626,198,-0.03693399754005815,-0.053233322513625544,-0.022136029654969056,9.999000099990002e-05,0.9659358458600883,0.9659358458600883,0.9570063459268005,0.9740531052841659,0.00433571442630827,198,,,,,0.962690760418033,0.962690760418033,0.9533145591431577,0.9712714694816967,0.004614457294919028,198,-0.0032450854420551355,-0.015289207495646884,0.008729692901094415,0.5917408259174083,0.9669875999421453,0.9669875999421453,0.9567941629778752,0.976383004621641,0.005012503760136542,198,0.0010517540820571155,-0.010907899269641688,0.012847677014343676,0.8647135286471352,0.00029408823823500005,50,0.7056437213421515,50,0.882360743517485,50
intrinsic,kappa,Judge self-agreement kappa,True,baseline,all,"['shipped', 'baseline', 'agentic-noval', 'agentic']",81,0.7230318749831294,0.7371518073338386,0.685364182028287,0.7873537893280238,0.025844556560891026,171,-0.12367646224659119,-0.20784410383926347,-0.041629135295256185,0.0046995300469953,0.8467083372297204,0.8465843643359899,0.8036870432980194,0.8861018873873947,0.021249228736519868,153,,,,,0.8647433490148024,0.8352399206339378,0.7924259224207088,0.8746794884914686,0.021062581526259887,168,0.018035011785081777,-0.052723065972995635,0.08704467943999701,0.6105389461053895,0.7673445720708528,0.7216057729209091,0.6462058021104411,0.7960246296950857,0.038023772246946835,101,-0.07936376515886776,-0.15243307271863563,-0.006994935553988649,0.0402959704029597,0.007343015698430157,50,0.7099290070992901,50,0.05302101368810487,50
intrinsic,mean_checks_per_criterion,Checks per criterion (atomicity),False,baseline,all,"['shipped', 'baseline', 'agentic-noval', 'agentic']",198,1.4064901848992757,1.4064901848992757,1.3512719253249559,1.4657999891522617,0.029606536887852135,198,0.158882841592289,0.10012085792500232,0.2210864842187258,9.999000099990002e-05,1.247607343306987,1.247607343306987,1.2117880879807128,1.2848280251182436,0.018856328548288396,198,,,,,1.2892135782287297,1.2892135782287297,1.2513786292621518,1.32914056604871,0.019918614450376432,198,0.041606234921742945,-0.0011823893369125094,0.08313196661932178,0.05879412058794121,1.230804282698222,1.230804282698222,1.198562282449593,1.2664782956591667,0.017418626458198826,198,-0.01680306060876472,-0.060656034997055484,0.026957737890781562,0.45015498450154984,0.00029408823823500005,50,0.09799020097990202,50,0.5001722050017221,50
intrinsic,atomic_fraction,Atomic criterion fraction,True,baseline,all,"['shipped', 'baseline', 'agentic-noval', 'agentic']",198,0.6857643058400633,0.6857643058400633,0.6508040181619729,0.7193337985667532,0.01772742991811888,198,-0.10903625159418387,-0.14646454275242152,-0.07252713216505552,9.999000099990002e-05,0.7948005574342473,0.7948005574342473,0.7653047365463809,0.823146977490226,0.014807087776018286,198,,,,,0.7544854275914882,0.7544854275914882,0.7222070516814835,0.7855190150407954,0.016135693361337456,198,-0.040315129842759076,-0.07403554379740879,-0.006572202606349231,0.022297770222977704,0.7984755354073535,0.7984755354073535,0.7706938822611171,0.8240772131207738,0.013616634718711456,198,0.003674977973106316,-0.030954224400080013,0.03766752336633129,0.831916808319168,0.00029408823823500005,50,0.042880327351880194,50,0.8819951338199513,50
intrinsic,weight_entropy,Weight-distribution entropy,,baseline,all,"['shipped', 'baseline', 'agentic-noval', 'agentic']",198,2.035743030194908,2.035743030194908,2.0145281065399936,2.058279133405593,0.011152865710031584,198,-0.08410104285354537,-0.12522133105344446,-0.042713059119444466,9.999000099990002e-05,2.119844073048453,2.119844073048453,2.088902243790008,2.15063304329575,0.0158599699661911,198,,,,,2.419735024447474,2.419735024447474,2.3824701293198918,2.454966549301642,0.018480103367059665,198,0.299890951399021,0.2692132949918017,0.32970239191382167,9.999000099990002e-05,2.173685873639072,2.173685873639072,2.1294355244743572,2.218535131679337,0.023029994550808813,198,0.05384180059061909,0.0047319533520415935,0.1027231973030825,0.029497050294970503,0.00029408823823500005,50,0.00026313158157868424,50,0.04213864327852929,50
lint,compliance_rate,RaR prompt compliance rate,True,baseline,all,"['shipped', 'baseline', 'agentic-noval', 'agentic']",198,0.8933321448472963,0.8933321448472963,0.8763154606336424,0.9097306358764691,0.008608327125506476,198,0.014633052133052138,-0.0064785162228344,0.03621316499157407,0.19768023197680232,0.8786990927142442,0.8786990927142442,0.8584688746999354,0.8981334571012599,0.01017276140845193,198,,,,,0.7785243236000811,0.7785243236000811,0.7514962294649795,0.8049453811480326,0.013593789551122134,198,-0.10017476911416304,-0.12497027225720406,-0.07589032845661633,9.999000099990002e-05,0.7185589662862389,0.7185589662862389,0.6872966045598622,0.7483009533956505,0.015496063669956157,198,-0.1601401264280052,-0.1896470473269716,-0.13177542785497334,9.999000099990002e-05,0.2627368842063162,50,0.00026313158157868424,50,0.00017855357321410717,50
lint,polarity_single_rate,Single-polarity rubric rate (F6),True,baseline,all,"['shipped', 'baseline', 'agentic-noval', 'agentic']",198,0.5202020202020202,0.5202020202020202,0.4494949494949495,0.5858585858585859,0.0355311674829428,198,0.35353535353535354,0.2828282828282828,0.42424242424242425,9.999000099990002e-05,0.16666666666666666,0.16666666666666666,0.11616161616161616,0.2222222222222222,0.026454193725433544,198,,,,,1.0,1.0,1.0,1.0,0.0,198,0.8333333333333334,0.7777777777777778,0.8838383838383839,9.999000099990002e-05,1.0,1.0,1.0,1.0,0.0,198,0.8333333333333334,0.7777777777777778,0.8838383838383839,9.999000099990002e-05,0.00029408823823500005,50,0.00026313158157868424,50,0.00017855357321410717,50
lint,unclassified_polarity_rate,Unclassified polarity rate,False,baseline,all,"['shipped', 'baseline', 'agentic-noval', 'agentic']",198,0.018680912241518303,0.018680912241518303,0.012798280913811218,0.025338929098398796,0.003209152840396254,198,-0.04876997713450477,-0.06144397442525784,-0.03612651089255368,9.999000099990002e-05,0.06745088937602307,0.06745088937602307,0.05616008166587489,0.07922424834523766,0.005900947172289947,198,,,,,0.0,0.0,0.0,0.0,0.0,198,-0.06745088937602307,-0.07929090121603491,-0.0561931528191555,9.999000099990002e-05,0.0,0.0,0.0,0.0,0.0,198,-0.06745088937602307,-0.07929090121603491,-0.0561931528191555,9.999000099990002e-05,0.00029408823823500005,50,0.00026313158157868424,50,0.00017855357321410717,50
lint,negative_weight_rate,Negative-weight criterion rate,False,baseline,all,"['shipped', 'baseline', 'agentic-noval', 'agentic']",198,0.13686934558146677,0.13686934558146677,0.1283267164233073,0.1455001795342704,0.004352755883095137,198,-0.0854972831354293,-0.09718342436925327,-0.0740865211280764,9.999000099990002e-05,0.2223666287168961,0.2223666287168961,0.21368597258191732,0.23084052573078864,0.004291297288019429,198,,,,,0.1600369888248676,0.1600369888248676,0.1494081621591091,0.17008209593436863,0.005246057461436611,198,-0.062329639892028485,-0.07479034890103294,-0.0502193843222698,9.999000099990002e-05,0.15670489022761747,0.15670489022761747,0.1433206559153529,0.17087331106743983,0.007065457332710768,198,-0.0656617384892786,-0.08128175051247688,-0.05031380603823787,9.999000099990002e-05,0.00029408823823500005,50,0.00026313158157868424,50,0.00017855357321410717,50
lint,weight_order_violation_rate,Weight-order violations,False,baseline,all,"['shipped', 'baseline', 'agentic-noval', 'agentic']",198,0.1919191919191919,0.1919191919191919,0.13636363636363635,0.2474747474747475,0.02799154829681222,198,0.0,-0.0707070707070707,0.0707070707070707,1.0,0.1919191919191919,0.1919191919191919,0.13636363636363635,0.2474747474747475,0.028565375344459715,198,,,,,0.09595959595959595,0.09595959595959595,0.05555555555555555,0.1414141414141414,0.02118240957988957,198,-0.09595959595959595,-0.16666666666666666,-0.025252525252525252,0.011398860113988602,0.3686868686868687,0.3686868686868687,0.30303030303030304,0.43434343434343436,0.034228743865864476,198,0.17676767676767677,0.09090909090909091,0.2676767676767677,0.00019998000199980003,1.0,50,0.023747625237476255,50,0.0003333000033330001,50
lint,pitfall_mirror_rate,Pitfall mirrors a positive item (F7),False,baseline,all,"['shipped', 'baseline', 'agentic-noval', 'agentic']",198,0.07575757575757576,0.07575757575757576,0.04040404040404041,0.11616161616161616,0.018872543466740655,198,-0.18181818181818182,-0.25252525252525254,-0.11616161616161616,9.999000099990002e-05,0.25757575757575757,0.25757575757575757,0.19696969696969696,0.3181818181818182,0.03100559506239286,198,,,,,0.21212121212121213,0.21212121212121213,0.15656565656565657,0.2676767676767677,0.028969637160426776,198,-0.045454545454545456,-0.12626262626262627,0.03535353535353535,0.32756724327567244,0.20202020202020202,0.20202020202020202,0.14646464646464646,0.25757575757575757,0.028430678591613984,198,-0.05555555555555555,-0.13636363636363635,0.025252525252525252,0.22247775222477753,0.00029408823823500005,50,0.4426584368590168,50,0.271314331981436,50
adaptivity,n_items,Criteria per rubric,,baseline,all,"['shipped', 'baseline', 'agentic-noval', 'agentic']",198,8.565656565656566,8.565656565656566,8.363636363636363,8.782828282828282,0.10676196409320117,198,-0.797979797979798,-1.196969696969697,-0.40404040404040403,0.00019998000199980003,9.363636363636363,9.363636363636363,9.080808080808081,9.651515151515152,0.14389239493865263,198,,,,,12.38888888888889,12.38888888888889,11.984848484848484,12.777777777777779,0.20259699626671554,198,3.025252525252525,2.691919191919192,3.3585858585858586,9.999000099990002e-05,10.015151515151516,10.015151515151516,9.59078282828283,10.44949494949495,0.22280225205581805,198,0.6515151515151515,0.18686868686868688,1.121212121212121,0.0081991800819918,0.0004999500049995,50,0.00026313158157868424,50,0.012423000124230001,50
adaptivity,items_per_subpart,Criteria per sub-question,,baseline,all,"['shipped', 'baseline', 'agentic-noval', 'agentic']",198,8.512626262626263,8.512626262626263,8.29040404040404,8.742424242424242,0.11477910958531788,198,-0.7702020202020202,-1.1666666666666667,-0.3813131313131313,0.00019998000199980003,9.282828282828282,9.282828282828282,9.0,9.575757575757576,0.1476699326649176,198,,,,,12.280303030303031,12.280303030303031,11.868686868686869,12.681818181818182,0.20722634872516862,198,2.9974747474747474,2.6666666666666665,3.330808080808081,9.999000099990002e-05,9.909090909090908,9.909090909090908,9.482323232323232,10.343434343434344,0.2211298020074633,198,0.6262626262626263,0.16161616161616163,1.095959595959596,0.009299070092990702,0.0004999500049995,50,0.00026313158157868424,50,0.013675103077927502,50
adaptivity,orphan_subpart_rate,Orphan sub-questions,False,baseline,all,"['shipped', 'baseline', 'agentic-noval', 'agentic']",3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,,,,,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1.0,1.0,50,1.0,50,1.0,50
